date,price
02-08-1985,0.0554
05-08-1985,0.0549
06-08-1985,0.0536
07-08-1985,0.0532
08-08-1985,0.0528
09-08-1985,0.0532
12-08-1985,0.0532
13-08-1985,0.0532
14-08-1985,0.0532
15-08-1985,0.051
16-08-1985,0.051
19-08-1985,0.0523
20-08-1985,0.0532
21-08-1985,0.0532
22-08-1985,0.0532
23-08-1985,0.0519
26-08-1985,0.0528
27-08-1985,0.0532
28-08-1985,0.0532
29-08-1985,0.0532
30-08-1985,0.0523
03-09-1985,0.0523
04-09-1985,0.0519
05-09-1985,0.0519
06-09-1985,0.0523
09-09-1985,0.0532
10-09-1985,0.0536
11-09-1985,0.0541
12-09-1985,0.0562
13-09-1985,0.0562
16-09-1985,0.0549
17-09-1985,0.0532
18-09-1985,0.0567
19-09-1985,0.0593
20-09-1985,0.0593
23-09-1985,0.0588
24-09-1985,0.0588
25-09-1985,0.0576
26-09-1985,0.0554
27-09-1985,0.0554
30-09-1985,0.0554
01-10-1985,0.0549
02-10-1985,0.0549
03-10-1985,0.0545
04-10-1985,0.0541
07-10-1985,0.0523
08-10-1985,0.0528
09-10-1985,0.0528
10-10-1985,0.0554
11-10-1985,0.0558
14-10-1985,0.058
15-10-1985,0.0593
16-10-1985,0.0628
17-10-1985,0.0637
18-10-1985,0.0637
21-10-1985,0.0619
22-10-1985,0.0628
23-10-1985,0.0628
24-10-1985,0.0641
25-10-1985,0.0641
28-10-1985,0.0628
29-10-1985,0.0628
30-10-1985,0.0663
31-10-1985,0.0663
01-11-1985,0.065
04-11-1985,0.0654
05-11-1985,0.0654
06-11-1985,0.0671
07-11-1985,0.0684
08-11-1985,0.0715
11-11-1985,0.0715
12-11-1985,0.0698
13-11-1985,0.0693
14-11-1985,0.0698
15-11-1985,0.0698
18-11-1985,0.0693
19-11-1985,0.0693
20-11-1985,0.0671
21-11-1985,0.0663
22-11-1985,0.0663
25-11-1985,0.0663
26-11-1985,0.0667
27-11-1985,0.0676
29-11-1985,0.0698
02-12-1985,0.0702
03-12-1985,0.0706
04-12-1985,0.0702
05-12-1985,0.0715
06-12-1985,0.0702
09-12-1985,0.0689
10-12-1985,0.0676
11-12-1985,0.068
12-12-1985,0.0693
13-12-1985,0.0698
16-12-1985,0.0698
17-12-1985,0.0728
18-12-1985,0.0745
19-12-1985,0.0776
20-12-1985,0.0785
23-12-1985,0.078
24-12-1985,0.0763
26-12-1985,0.0759
27-12-1985,0.0759
30-12-1985,0.078
31-12-1985,0.0776
02-01-1986,0.0767
03-01-1986,0.0776
06-01-1986,0.078
07-01-1986,0.0776
08-01-1986,0.0802
09-01-1986,0.0798
10-01-1986,0.0789
13-01-1986,0.0794
14-01-1986,0.0802
15-01-1986,0.0811
16-01-1986,0.0833
17-01-1986,0.0855
20-01-1986,0.0837
21-01-1986,0.0833
22-01-1986,0.0837
23-01-1986,0.0815
24-01-1986,0.0802
27-01-1986,0.0789
28-01-1986,0.0772
29-01-1986,0.0776
30-01-1986,0.082
31-01-1986,0.0802
03-02-1986,0.0806
04-02-1986,0.0833
05-02-1986,0.0828
06-02-1986,0.0828
07-02-1986,0.0841
10-02-1986,0.0837
11-02-1986,0.0833
12-02-1986,0.0833
13-02-1986,0.0837
14-02-1986,0.0833
18-02-1986,0.0828
19-02-1986,0.0833
20-02-1986,0.0872
21-02-1986,0.0876
24-02-1986,0.0881
25-02-1986,0.0898
26-02-1986,0.092
27-02-1986,0.0907
28-02-1986,0.0894
03-03-1986,0.0872
04-03-1986,0.0859
05-03-1986,0.0859
06-03-1986,0.0881
07-03-1986,0.0885
10-03-1986,0.0863
11-03-1986,0.0859
12-03-1986,0.0868
13-03-1986,0.0863
14-03-1986,0.0863
17-03-1986,0.0907
18-03-1986,0.0907
19-03-1986,0.0937
20-03-1986,0.0977
21-03-1986,0.0985
24-03-1986,0.0963
25-03-1986,0.0933
26-03-1986,0.0972
27-03-1986,0.0985
31-03-1986,0.0985
01-04-1986,0.0985
02-04-1986,0.0951
03-04-1986,0.0951
04-04-1986,0.0942
07-04-1986,0.0933
08-04-1986,0.0951
09-04-1986,0.0963
10-04-1986,0.0946
11-04-1986,0.0951
14-04-1986,0.0942
15-04-1986,0.0937
16-04-1986,0.0955
17-04-1986,0.0985
18-04-1986,0.1012
21-04-1986,0.1042
22-04-1986,0.1059
23-04-1986,0.1042
24-04-1986,0.1033
25-04-1986,0.1094
28-04-1986,0.1125
29-04-1986,0.1116
30-04-1986,0.109
01-05-1986,0.1055
02-05-1986,0.1055
05-05-1986,0.1064
06-05-1986,0.1125
07-05-1986,0.1138
08-05-1986,0.1099
09-05-1986,0.1151
12-05-1986,0.1164
13-05-1986,0.1269
14-05-1986,0.1256
15-05-1986,0.1286
16-05-1986,0.1256
19-05-1986,0.1256
20-05-1986,0.1243
21-05-1986,0.1234
22-05-1986,0.1291
23-05-1986,0.1282
27-05-1986,0.1291
28-05-1986,0.1286
29-05-1986,0.1299
30-05-1986,0.1291
02-06-1986,0.1291
03-06-1986,0.1295
04-06-1986,0.1321
05-06-1986,0.1352
06-06-1986,0.1356
09-06-1986,0.1317
10-06-1986,0.1256
11-06-1986,0.1256
12-06-1986,0.126
13-06-1986,0.1256
16-06-1986,0.1269
17-06-1986,0.1252
18-06-1986,0.1195
19-06-1986,0.1195
20-06-1986,0.1221
23-06-1986,0.1256
24-06-1986,0.1212
25-06-1986,0.1221
26-06-1986,0.1252
27-06-1986,0.1265
30-06-1986,0.1252
01-07-1986,0.1252
02-07-1986,0.1234
03-07-1986,0.126
07-07-1986,0.1313
08-07-1986,0.123
09-07-1986,0.1195
10-07-1986,0.1212
11-07-1986,0.1234
14-07-1986,0.1295
15-07-1986,0.1221
16-07-1986,0.1238
17-07-1986,0.1169
18-07-1986,0.1125
21-07-1986,0.1151
22-07-1986,0.1169
23-07-1986,0.1208
24-07-1986,0.1195
25-07-1986,0.1156
28-07-1986,0.1182
29-07-1986,0.1125
30-07-1986,0.109
31-07-1986,0.1064
01-08-1986,0.1086
04-08-1986,0.1094
05-08-1986,0.1103
06-08-1986,0.1121
07-08-1986,0.1086
08-08-1986,0.1112
11-08-1986,0.1112
12-08-1986,0.1164
13-08-1986,0.1195
14-08-1986,0.1256
15-08-1986,0.126
18-08-1986,0.1247
19-08-1986,0.1225
20-08-1986,0.123
21-08-1986,0.126
22-08-1986,0.1252
25-08-1986,0.1273
26-08-1986,0.1269
27-08-1986,0.1278
28-08-1986,0.1291
29-08-1986,0.1313
02-09-1986,0.1295
03-09-1986,0.1212
04-09-1986,0.1221
05-09-1986,0.1243
08-09-1986,0.1221
09-09-1986,0.1208
10-09-1986,0.1243
11-09-1986,0.1208
12-09-1986,0.1134
15-09-1986,0.1125
16-09-1986,0.1156
17-09-1986,0.1217
18-09-1986,0.1195
19-09-1986,0.1177
22-09-1986,0.1169
23-09-1986,0.123
24-09-1986,0.126
25-09-1986,0.1225
26-09-1986,0.1191
29-09-1986,0.1173
30-09-1986,0.1147
01-10-1986,0.1164
02-10-1986,0.1177
03-10-1986,0.1199
06-10-1986,0.1177
07-10-1986,0.1186
08-10-1986,0.1147
09-10-1986,0.1142
10-10-1986,0.1147
13-10-1986,0.1156
14-10-1986,0.1208
15-10-1986,0.1169
16-10-1986,0.1164
17-10-1986,0.1177
20-10-1986,0.1169
21-10-1986,0.1151
22-10-1986,0.1142
23-10-1986,0.1134
24-10-1986,0.1156
27-10-1986,0.1169
28-10-1986,0.1186
29-10-1986,0.1169
30-10-1986,0.1169
31-10-1986,0.1195
03-11-1986,0.1212
04-11-1986,0.1217
05-11-1986,0.1247
06-11-1986,0.1278
07-11-1986,0.1256
10-11-1986,0.1252
11-11-1986,0.1238
12-11-1986,0.1247
13-11-1986,0.1273
14-11-1986,0.1238
17-11-1986,0.123
18-11-1986,0.1269
19-11-1986,0.1225
20-11-1986,0.1217
21-11-1986,0.123
24-11-1986,0.1265
25-11-1986,0.1326
26-11-1986,0.14
28-11-1986,0.1413
01-12-1986,0.1395
02-12-1986,0.1413
03-12-1986,0.1452
04-12-1986,0.1487
05-12-1986,0.1487
08-12-1986,0.1522
09-12-1986,0.1478
10-12-1986,0.1478
11-12-1986,0.1522
12-12-1986,0.1496
15-12-1986,0.143
16-12-1986,0.1452
17-12-1986,0.1478
18-12-1986,0.1435
19-12-1986,0.1443
22-12-1986,0.1465
23-12-1986,0.1474
24-12-1986,0.1465
26-12-1986,0.1461
29-12-1986,0.143
30-12-1986,0.1413
31-12-1986,0.143
02-01-1987,0.1409
05-01-1987,0.1439
06-01-1987,0.1505
07-01-1987,0.1531
08-01-1987,0.1561
09-01-1987,0.1561
12-01-1987,0.1587
13-01-1987,0.1574
14-01-1987,0.1557
15-01-1987,0.1683
16-01-1987,0.1744
19-01-1987,0.1701
20-01-1987,0.1919
21-01-1987,0.1775
22-01-1987,0.1705
23-01-1987,0.1831
26-01-1987,0.1744
27-01-1987,0.1744
28-01-1987,0.1849
29-01-1987,0.1949
30-01-1987,0.1884
02-02-1987,0.1936
03-02-1987,0.1953
04-02-1987,0.1936
05-02-1987,0.1919
06-02-1987,0.1884
09-02-1987,0.1845
10-02-1987,0.1831
11-02-1987,0.1849
12-02-1987,0.1988
13-02-1987,0.2045
17-02-1987,0.2167
18-02-1987,0.2324
19-02-1987,0.2215
20-02-1987,0.2176
23-02-1987,0.2124
24-02-1987,0.2206
25-02-1987,0.2285
26-02-1987,0.2424
27-02-1987,0.2411
02-03-1987,0.2451
03-03-1987,0.2355
04-03-1987,0.2294
05-03-1987,0.2355
06-03-1987,0.2346
09-03-1987,0.232
10-03-1987,0.225
11-03-1987,0.2346
12-03-1987,0.2302
13-03-1987,0.2276
16-03-1987,0.2215
17-03-1987,0.2285
18-03-1987,0.2346
19-03-1987,0.2294
20-03-1987,0.2381
23-03-1987,0.2372
24-03-1987,0.2363
25-03-1987,0.232
26-03-1987,0.2328
27-03-1987,0.2346
30-03-1987,0.2215
31-03-1987,0.2171
01-04-1987,0.2198
02-04-1987,0.2381
03-04-1987,0.2494
06-04-1987,0.2494
07-04-1987,0.2433
08-04-1987,0.2363
09-04-1987,0.2398
10-04-1987,0.2485
13-04-1987,0.2442
14-04-1987,0.2328
15-04-1987,0.2424
16-04-1987,0.2485
20-04-1987,0.2494
21-04-1987,0.2451
22-04-1987,0.2673
23-04-1987,0.259
24-04-1987,0.2642
27-04-1987,0.259
28-04-1987,0.2642
29-04-1987,0.2695
30-04-1987,0.2721
01-05-1987,0.2773
04-05-1987,0.2773
05-05-1987,0.2791
06-05-1987,0.2808
07-05-1987,0.2782
08-05-1987,0.2808
11-05-1987,0.2686
12-05-1987,0.2651
13-05-1987,0.2642
14-05-1987,0.273
15-05-1987,0.2764
18-05-1987,0.273
19-05-1987,0.2642
20-05-1987,0.2546
21-05-1987,0.2608
22-05-1987,0.2616
26-05-1987,0.2599
27-05-1987,0.2721
28-05-1987,0.2773
29-05-1987,0.2799
01-06-1987,0.2773
02-06-1987,0.2703
03-06-1987,0.2695
04-06-1987,0.2721
05-06-1987,0.2747
08-06-1987,0.2712
09-06-1987,0.2703
10-06-1987,0.2747
11-06-1987,0.2738
12-06-1987,0.2756
15-06-1987,0.2756
16-06-1987,0.2895
17-06-1987,0.2895
18-06-1987,0.2808
19-06-1987,0.2895
22-06-1987,0.2878
23-06-1987,0.293
24-06-1987,0.2895
25-06-1987,0.293
26-06-1987,0.2843
29-06-1987,0.2826
30-06-1987,0.2826
01-07-1987,0.2843
02-07-1987,0.2791
06-07-1987,0.2843
07-07-1987,0.2826
08-07-1987,0.2738
09-07-1987,0.2599
10-07-1987,0.2651
13-07-1987,0.2721
14-07-1987,0.286
15-07-1987,0.3
16-07-1987,0.307
17-07-1987,0.3087
20-07-1987,0.3
21-07-1987,0.293
22-07-1987,0.2895
23-07-1987,0.3
24-07-1987,0.2895
27-07-1987,0.2965
28-07-1987,0.2965
29-07-1987,0.293
30-07-1987,0.286
31-07-1987,0.2878
03-08-1987,0.286
04-08-1987,0.2826
05-08-1987,0.2948
06-08-1987,0.3017
07-08-1987,0.3227
10-08-1987,0.3366
11-08-1987,0.3453
12-08-1987,0.3453
13-08-1987,0.3401
14-08-1987,0.3384
17-08-1987,0.3453
18-08-1987,0.3436
19-08-1987,0.3453
20-08-1987,0.3506
21-08-1987,0.361
24-08-1987,0.3698
25-08-1987,0.368
26-08-1987,0.3698
27-08-1987,0.3645
28-08-1987,0.3628
31-08-1987,0.3645
01-09-1987,0.382
02-09-1987,0.3628
03-09-1987,0.3663
04-09-1987,0.3576
08-09-1987,0.3506
09-09-1987,0.3506
10-09-1987,0.3715
11-09-1987,0.3767
14-09-1987,0.382
15-09-1987,0.3698
16-09-1987,0.361
17-09-1987,0.3628
18-09-1987,0.3628
21-09-1987,0.361
22-09-1987,0.3523
23-09-1987,0.3776
24-09-1987,0.3855
25-09-1987,0.3959
28-09-1987,0.4012
29-09-1987,0.3907
30-09-1987,0.3785
01-10-1987,0.3959
02-10-1987,0.4064
05-10-1987,0.4081
06-10-1987,0.4151
07-10-1987,0.3872
08-10-1987,0.3872
09-10-1987,0.3785
12-10-1987,0.3785
13-10-1987,0.3802
14-10-1987,0.375
15-10-1987,0.3715
16-10-1987,0.3645
19-10-1987,0.3366
20-10-1987,0.2686
21-10-1987,0.2686
22-10-1987,0.2738
23-10-1987,0.2494
26-10-1987,0.2407
27-10-1987,0.2058
28-10-1987,0.2145
29-10-1987,0.2389
30-10-1987,0.2791
02-11-1987,0.2703
03-11-1987,0.2651
04-11-1987,0.2477
05-11-1987,0.2529
06-11-1987,0.2669
09-11-1987,0.2581
10-11-1987,0.2546
11-11-1987,0.2599
12-11-1987,0.2686
13-11-1987,0.2738
16-11-1987,0.2634
17-11-1987,0.257
18-11-1987,0.25
19-11-1987,0.2552
20-11-1987,0.2377
23-11-1987,0.2482
24-11-1987,0.257
25-11-1987,0.2587
27-11-1987,0.2535
30-11-1987,0.236
01-12-1987,0.2343
02-12-1987,0.2325
03-12-1987,0.2308
04-12-1987,0.2115
07-12-1987,0.2168
08-12-1987,0.2343
09-12-1987,0.2412
10-12-1987,0.236
11-12-1987,0.243
14-12-1987,0.2412
15-12-1987,0.264
16-12-1987,0.264
17-12-1987,0.2832
18-12-1987,0.2762
21-12-1987,0.2832
22-12-1987,0.2919
23-12-1987,0.2919
24-12-1987,0.2937
28-12-1987,0.2954
29-12-1987,0.2832
30-12-1987,0.2972
31-12-1987,0.2972
04-01-1988,0.2989
05-01-1988,0.3217
06-01-1988,0.3147
07-01-1988,0.3042
08-01-1988,0.3112
11-01-1988,0.2797
12-01-1988,0.3007
13-01-1988,0.2937
14-01-1988,0.2989
15-01-1988,0.3042
18-01-1988,0.3007
19-01-1988,0.2954
20-01-1988,0.3007
21-01-1988,0.2832
22-01-1988,0.2832
25-01-1988,0.2762
26-01-1988,0.2849
27-01-1988,0.2814
28-01-1988,0.2797
29-01-1988,0.2902
01-02-1988,0.2919
02-02-1988,0.2902
03-02-1988,0.2867
04-02-1988,0.2762
05-02-1988,0.2797
08-02-1988,0.2692
09-02-1988,0.2727
10-02-1988,0.278
11-02-1988,0.2867
12-02-1988,0.2847
16-02-1988,0.2873
17-02-1988,0.289
18-02-1988,0.2917
19-02-1988,0.2925
22-02-1988,0.2908
23-02-1988,0.303
24-02-1988,0.2995
25-02-1988,0.2943
26-02-1988,0.2943
29-02-1988,0.2925
01-03-1988,0.303
02-03-1988,0.3065
03-03-1988,0.3118
04-03-1988,0.3223
07-03-1988,0.3275
08-03-1988,0.3275
09-03-1988,0.324
10-03-1988,0.3293
11-03-1988,0.3188
14-03-1988,0.3205
15-03-1988,0.3223
16-03-1988,0.3144
17-03-1988,0.324
18-03-1988,0.3153
21-03-1988,0.3109
22-03-1988,0.3083
23-03-1988,0.3083
24-03-1988,0.2925
25-03-1988,0.2855
28-03-1988,0.2802
29-03-1988,0.2908
30-03-1988,0.2855
31-03-1988,0.2785
04-04-1988,0.2785
05-04-1988,0.275
06-04-1988,0.2767
07-04-1988,0.2925
08-04-1988,0.2855
11-04-1988,0.2925
12-04-1988,0.2925
13-04-1988,0.2925
14-04-1988,0.2838
15-04-1988,0.2785
18-04-1988,0.2785
19-04-1988,0.2812
20-04-1988,0.282
21-04-1988,0.2829
22-04-1988,0.2785
25-04-1988,0.282
26-04-1988,0.2873
27-04-1988,0.2925
28-04-1988,0.2925
29-04-1988,0.289
02-05-1988,0.2855
03-05-1988,0.2873
04-05-1988,0.2934
05-05-1988,0.2943
06-05-1988,0.2917
09-05-1988,0.289
10-05-1988,0.2838
11-05-1988,0.282
12-05-1988,0.2767
13-05-1988,0.282
16-05-1988,0.2843
17-05-1988,0.2913
18-05-1988,0.2843
19-05-1988,0.2773
20-05-1988,0.2755
23-05-1988,0.2703
24-05-1988,0.2668
25-05-1988,0.2738
26-05-1988,0.2703
27-05-1988,0.2755
31-05-1988,0.2808
01-06-1988,0.2913
02-06-1988,0.2948
03-06-1988,0.2931
06-06-1988,0.3001
07-06-1988,0.3071
08-06-1988,0.3106
09-06-1988,0.3159
10-06-1988,0.3054
13-06-1988,0.3159
14-06-1988,0.3176
15-06-1988,0.3176
16-06-1988,0.3159
17-06-1988,0.3141
20-06-1988,0.3115
21-06-1988,0.3089
22-06-1988,0.3194
23-06-1988,0.3212
24-06-1988,0.3159
27-06-1988,0.3124
28-06-1988,0.3141
29-06-1988,0.3229
30-06-1988,0.3247
01-07-1988,0.3264
05-07-1988,0.3264
06-07-1988,0.3308
07-07-1988,0.3264
08-07-1988,0.3194
11-07-1988,0.3194
12-07-1988,0.3159
13-07-1988,0.3141
14-07-1988,0.3141
15-07-1988,0.3159
18-07-1988,0.3186
19-07-1988,0.3159
20-07-1988,0.3141
21-07-1988,0.3071
22-07-1988,0.3019
25-07-1988,0.3001
26-07-1988,0.3001
27-07-1988,0.3001
28-07-1988,0.2983
29-07-1988,0.3036
01-08-1988,0.3124
02-08-1988,0.3159
03-08-1988,0.3141
04-08-1988,0.3141
05-08-1988,0.3124
08-08-1988,0.3124
09-08-1988,0.3089
10-08-1988,0.3071
11-08-1988,0.2966
12-08-1988,0.3019
15-08-1988,0.2972
16-08-1988,0.2884
17-08-1988,0.2989
18-08-1988,0.2954
19-08-1988,0.2989
22-08-1988,0.2831
23-08-1988,0.2796
24-08-1988,0.2796
25-08-1988,0.2831
26-08-1988,0.2813
29-08-1988,0.2866
30-08-1988,0.2866
31-08-1988,0.2884
01-09-1988,0.2796
02-09-1988,0.2778
06-09-1988,0.2813
07-09-1988,0.2743
08-09-1988,0.269
09-09-1988,0.2725
12-09-1988,0.2884
13-09-1988,0.2831
14-09-1988,0.2936
15-09-1988,0.2954
16-09-1988,0.2919
19-09-1988,0.2954
20-09-1988,0.2936
21-09-1988,0.2936
22-09-1988,0.3024
23-09-1988,0.306
26-09-1988,0.3077
27-09-1988,0.2989
28-09-1988,0.306
29-09-1988,0.3077
30-09-1988,0.3095
03-10-1988,0.3024
04-10-1988,0.2972
05-10-1988,0.2901
06-10-1988,0.2849
07-10-1988,0.2743
10-10-1988,0.2778
11-10-1988,0.269
12-10-1988,0.2708
13-10-1988,0.2708
14-10-1988,0.2778
17-10-1988,0.2708
18-10-1988,0.2743
19-10-1988,0.2796
20-10-1988,0.2813
21-10-1988,0.2901
24-10-1988,0.2901
25-10-1988,0.2831
26-10-1988,0.2813
27-10-1988,0.2725
28-10-1988,0.2743
31-10-1988,0.2725
01-11-1988,0.2708
02-11-1988,0.269
03-11-1988,0.262
04-11-1988,0.2585
07-11-1988,0.262
08-11-1988,0.2638
09-11-1988,0.269
10-11-1988,0.2778
11-11-1988,0.2743
14-11-1988,0.2725
15-11-1988,0.2743
16-11-1988,0.2743
17-11-1988,0.2673
18-11-1988,0.2708
21-11-1988,0.2645
22-11-1988,0.2574
23-11-1988,0.2521
25-11-1988,0.2557
28-11-1988,0.2574
29-11-1988,0.2574
30-11-1988,0.2592
01-12-1988,0.2662
02-12-1988,0.2698
05-12-1988,0.2786
06-12-1988,0.2768
07-12-1988,0.2751
08-12-1988,0.2768
09-12-1988,0.2768
12-12-1988,0.2768
13-12-1988,0.2715
14-12-1988,0.2715
15-12-1988,0.2821
16-12-1988,0.2786
19-12-1988,0.2839
20-12-1988,0.2892
21-12-1988,0.2892
22-12-1988,0.2944
23-12-1988,0.2892
27-12-1988,0.2892
28-12-1988,0.2856
29-12-1988,0.2839
30-12-1988,0.2856
03-01-1989,0.2839
04-01-1989,0.2874
05-01-1989,0.2962
06-01-1989,0.298
09-01-1989,0.3033
10-01-1989,0.2997
11-01-1989,0.298
12-01-1989,0.298
13-01-1989,0.3015
16-01-1989,0.305
17-01-1989,0.305
18-01-1989,0.2874
19-01-1989,0.2856
20-01-1989,0.2856
23-01-1989,0.2874
24-01-1989,0.2892
25-01-1989,0.2944
26-01-1989,0.2874
27-01-1989,0.2698
30-01-1989,0.2654
31-01-1989,0.2627
01-02-1989,0.2662
02-02-1989,0.2786
03-02-1989,0.2821
06-02-1989,0.2786
07-02-1989,0.2698
08-02-1989,0.2751
09-02-1989,0.2698
10-02-1989,0.2698
13-02-1989,0.2592
14-02-1989,0.2601
15-02-1989,0.2521
16-02-1989,0.2557
17-02-1989,0.2564
21-02-1989,0.2608
22-02-1989,0.2634
23-02-1989,0.2581
24-02-1989,0.2617
27-02-1989,0.2546
28-02-1989,0.2581
01-03-1989,0.2564
02-03-1989,0.2528
03-03-1989,0.2493
06-03-1989,0.2475
07-03-1989,0.251
08-03-1989,0.252
09-03-1989,0.2493
10-03-1989,0.244
13-03-1989,0.2475
14-03-1989,0.2475
15-03-1989,0.2493
16-03-1989,0.2475
17-03-1989,0.244
20-03-1989,0.2475
21-03-1989,0.251
22-03-1989,0.2422
23-03-1989,0.2404
27-03-1989,0.2422
28-03-1989,0.2404
29-03-1989,0.2404
30-03-1989,0.2422
31-03-1989,0.2475
03-04-1989,0.251
04-04-1989,0.244
05-04-1989,0.244
06-04-1989,0.2457
07-04-1989,0.2546
10-04-1989,0.2634
11-04-1989,0.2652
12-04-1989,0.2705
13-04-1989,0.274
14-04-1989,0.2758
17-04-1989,0.2723
18-04-1989,0.2793
19-04-1989,0.2829
20-04-1989,0.2882
21-04-1989,0.2864
24-04-1989,0.2829
25-04-1989,0.2829
26-04-1989,0.2829
27-04-1989,0.2793
28-04-1989,0.2776
01-05-1989,0.2723
02-05-1989,0.2758
03-05-1989,0.2811
04-05-1989,0.2846
05-05-1989,0.3006
08-05-1989,0.2935
09-05-1989,0.297
10-05-1989,0.3041
11-05-1989,0.3059
12-05-1989,0.3147
15-05-1989,0.3165
16-05-1989,0.3253
17-05-1989,0.32
18-05-1989,0.32
19-05-1989,0.3165
22-05-1989,0.3242
23-05-1989,0.326
24-05-1989,0.3207
25-05-1989,0.3349
26-05-1989,0.342
30-05-1989,0.342
31-05-1989,0.3366
01-06-1989,0.3384
02-06-1989,0.3437
05-06-1989,0.3455
06-06-1989,0.3313
07-06-1989,0.3313
08-06-1989,0.3437
09-06-1989,0.3349
12-06-1989,0.3313
13-06-1989,0.3366
14-06-1989,0.3473
15-06-1989,0.3508
16-06-1989,0.3171
19-06-1989,0.3154
20-06-1989,0.3118
21-06-1989,0.3047
22-06-1989,0.3012
23-06-1989,0.3065
26-06-1989,0.3118
27-06-1989,0.3101
28-06-1989,0.2994
29-06-1989,0.2906
30-06-1989,0.287
03-07-1989,0.2959
05-07-1989,0.287
06-07-1989,0.2888
07-07-1989,0.2923
10-07-1989,0.2906
11-07-1989,0.2888
12-07-1989,0.2817
13-07-1989,0.2835
14-07-1989,0.2888
17-07-1989,0.2888
18-07-1989,0.2888
19-07-1989,0.2799
20-07-1989,0.2888
21-07-1989,0.2817
24-07-1989,0.2817
25-07-1989,0.2782
26-07-1989,0.2711
27-07-1989,0.2711
28-07-1989,0.2782
31-07-1989,0.2782
01-08-1989,0.2817
02-08-1989,0.2817
03-08-1989,0.287
04-08-1989,0.2923
07-08-1989,0.3047
08-08-1989,0.3083
09-08-1989,0.3118
10-08-1989,0.3118
11-08-1989,0.3118
14-08-1989,0.2941
15-08-1989,0.2888
16-08-1989,0.2941
17-08-1989,0.2853
18-08-1989,0.2959
21-08-1989,0.3001
22-08-1989,0.2984
23-08-1989,0.3055
24-08-1989,0.3108
25-08-1989,0.3126
28-08-1989,0.3161
29-08-1989,0.3179
30-08-1989,0.3126
31-08-1989,0.3161
01-09-1989,0.3161
05-09-1989,0.3161
06-09-1989,0.3179
07-09-1989,0.3179
08-09-1989,0.3179
11-09-1989,0.3179
12-09-1989,0.3232
13-09-1989,0.3286
14-09-1989,0.3197
15-09-1989,0.3197
18-09-1989,0.3161
19-09-1989,0.3143
20-09-1989,0.3126
21-09-1989,0.3197
22-09-1989,0.3179
25-09-1989,0.3179
26-09-1989,0.3197
27-09-1989,0.3143
28-09-1989,0.3197
29-09-1989,0.3215
02-10-1989,0.3161
03-10-1989,0.3143
04-10-1989,0.3108
05-10-1989,0.3161
06-10-1989,0.3286
09-10-1989,0.341
10-10-1989,0.3534
11-10-1989,0.3463
12-10-1989,0.3481
13-10-1989,0.3463
16-10-1989,0.3179
17-10-1989,0.3268
18-10-1989,0.3303
19-10-1989,0.3428
20-10-1989,0.3392
23-10-1989,0.341
24-10-1989,0.3286
25-10-1989,0.3392
26-10-1989,0.3232
27-10-1989,0.3215
30-10-1989,0.3232
31-10-1989,0.325
01-11-1989,0.3286
02-11-1989,0.3197
03-11-1989,0.3126
06-11-1989,0.309
07-11-1989,0.3072
08-11-1989,0.3143
09-11-1989,0.3197
10-11-1989,0.325
13-11-1989,0.3303
14-11-1989,0.3303
15-11-1989,0.3197
16-11-1989,0.3161
17-11-1989,0.3169
20-11-1989,0.3205
21-11-1989,0.3222
22-11-1989,0.324
24-11-1989,0.3187
27-11-1989,0.3187
28-11-1989,0.3116
29-11-1989,0.3098
30-11-1989,0.3116
01-12-1989,0.3169
04-12-1989,0.3116
05-12-1989,0.3222
06-12-1989,0.3205
07-12-1989,0.3009
08-12-1989,0.3027
11-12-1989,0.292
12-12-1989,0.2795
13-12-1989,0.2564
14-12-1989,0.2546
15-12-1989,0.2475
18-12-1989,0.2403
19-12-1989,0.2457
20-12-1989,0.2546
21-12-1989,0.2546
22-12-1989,0.2582
26-12-1989,0.2617
27-12-1989,0.2528
28-12-1989,0.2492
29-12-1989,0.2475
02-01-1990,0.251
03-01-1990,0.2706
04-01-1990,0.2724
05-01-1990,0.2688
08-01-1990,0.2671
09-01-1990,0.2706
10-01-1990,0.268
11-01-1990,0.2582
12-01-1990,0.2439
15-01-1990,0.2457
16-01-1990,0.2386
17-01-1990,0.2475
18-01-1990,0.235
19-01-1990,0.2403
22-01-1990,0.2421
23-01-1990,0.2403
24-01-1990,0.2314
25-01-1990,0.2439
26-01-1990,0.2421
29-01-1990,0.235
30-01-1990,0.2368
31-01-1990,0.2457
01-02-1990,0.2457
02-02-1990,0.2368
05-02-1990,0.2439
06-02-1990,0.2475
07-02-1990,0.235
08-02-1990,0.2368
09-02-1990,0.2386
12-02-1990,0.2439
13-02-1990,0.2421
14-02-1990,0.2457
15-02-1990,0.2403
16-02-1990,0.2447
20-02-1990,0.2393
21-02-1990,0.234
22-02-1990,0.2429
23-02-1990,0.234
26-02-1990,0.2358
27-02-1990,0.2429
28-02-1990,0.2393
01-03-1990,0.2393
02-03-1990,0.2393
05-03-1990,0.2393
06-03-1990,0.2501
07-03-1990,0.2501
08-03-1990,0.2554
09-03-1990,0.2626
12-03-1990,0.2661
13-03-1990,0.2608
14-03-1990,0.2626
15-03-1990,0.2608
16-03-1990,0.2858
19-03-1990,0.2894
20-03-1990,0.3019
21-03-1990,0.2947
22-03-1990,0.2983
23-03-1990,0.2947
26-03-1990,0.3036
27-03-1990,0.3001
